source_gateway,counterparty_address,counterparty_label,interaction_count,total_volume_usd,volume_in_usd,volume_out_usd,stablecoin_transfers,source
TWd4WrZ9,TLGB9Dfbt1qTJpAgYZNQqNoiyUC42WkJFo,[TLGB9Dfb],19,0.003640630115586769,0.003640630115586769,0.0,0,v3_phase4
TWd4WrZ9,TEAtxAwm7ZHQXQux6qugWmZGYDJvG5SfwY,[TEAtxAwm],1,0.0026958659640375737,0.0026958659640375737,0.0,0,v3_phase4
TWd4WrZ9,TSkFz4QLdZNfsSNiXaFkqx2tLxa96z2PYq,[TSkFz4QL],1,0.0003381268115531749,0.0003381268115531749,0.0,0,v3_phase4
TWd4WrZ9,TNU9DJ225t3oea2w75EdtFKCNyaZxRr3Sc,[TNU9DJ22],1,0.000334701496064934,0.000334701496064934,0.0,0,v3_phase4
TWd4WrZ9,TYxDd75enEQ55zRSqBtY4x1T7CceGmr3Jw,[TYxDd75e],1,0.000270829853611625,0.000270829853611625,0.0,0,v3_phase4
TWd4WrZ9,TYxqzMYDR26gBkhbJCccKuzKgdYmCqTw4d,[TYxqzMYD],1,9.999349402498176e-05,9.999349402498176e-05,0.0,0,v3_phase4
TWd4WrZ9,TP4jjA3M2wxgCGVytEXAd64WRX3uRBudTK,[TP4jjA3M],1,2.2782220149741136e-05,2.2782220149741136e-05,0.0,0,v3_phase4
TWd4WrZ9,TEmYXESfE22nHzbtKcn9M1eSY1FjXcznrn,[TEmYXESf],2,9.449552907440793e-06,9.449552907440793e-06,0.0,0,v3_phase4
TWd4WrZ9,TLBPJSd3sKjLzVRD4X2oKuwqgCDcmWyhvs,[TLBPJSd3],6,9.213636457331755e-06,9.213636457331755e-06,0.0,0,v3_phase4
TWd4WrZ9,TGkUJp2afiRvwYbZyG2dZvYPL54Y66ycqx,[TGkUJp2a],1,4.999559087233195e-06,4.999559087233195e-06,0.0,0,v3_phase4
TWd4WrZ9,TMFUJ57aeVNJKyeQwcmCC6JTRTRNj7QdTK,[TMFUJ57a],4,4.397283202256969e-06,4.397283202256969e-06,0.0,0,v3_phase4
TWd4WrZ9,TAMk5gQrZWrz2yNuxs7bTD12zuYJKiAzvJ,[TAMk5gQr],3,4.347067178566145e-06,4.347067178566145e-06,0.0,0,v3_phase4
TWd4WrZ9,TD8oA2EUySDxnTiUcp5KaYbCaA9SYH5hvs,[TD8oA2EU],2,3.875323351242763e-06,3.875323351242763e-06,0.0,0,v3_phase4
TWd4WrZ9,TBjU6LiopgqfoLMPc3RXU1xivJNDB5FKXg,[TBjU6Lio],1,3.761168838608028e-06,3.761168838608028e-06,0.0,0,v3_phase4
TWd4WrZ9,TGDwd4VQR5yZnAJ68M9Vdk6Egimt3z8hvs,[TGDwd4VQ],2,3.6007712843494446e-06,3.6007712843494446e-06,0.0,0,v3_phase4
TWd4WrZ9,TJ22Ai6cu84smi8Y2eS2SYx73986LqWAVe,[TJ22Ai6c],1,3.0159985968195954e-06,3.0159985968195954e-06,0.0,0,v3_phase4
TWd4WrZ9,TSfPaCtYGmWUJVX1m8EXntRZcVs64L1Wcx,[TSfPaCtY],1,2.7608018554763277e-06,2.7608018554763277e-06,0.0,0,v3_phase4
TWd4WrZ9,TYj5Xgm44ekgFBZycmX5KdCNfJAEyN5gEB,[TYj5Xgm4],1,2.5103407211676195e-06,2.5103407211676195e-06,0.0,0,v3_phase4
TWd4WrZ9,TPRFeiD5qA9BKw96QKiYgqYTqX5CqgbYMS,[TPRFeiD5],1,2.3992922313199277e-06,2.3992922313199277e-06,0.0,0,v3_phase4
TWd4WrZ9,TYCMUUAvkmRCXuuVPPLDDvU7EiCouXWqPo,[TYCMUUAv],1,2.217156891523398e-06,2.217156891523398e-06,0.0,0,v3_phase4
TWd4WrZ9,TQCCKwRmf8hvZiGVcxufjCfjxoRGCVw4ru,[TQCCKwRm],1,2.2148331570092384e-06,2.2148331570092384e-06,0.0,0,v3_phase4
TWd4WrZ9,TEJfuYmktaWwkheZUGZ3sYcfR8vxPg1hvs,[TEJfuYmk],2,2.145879529874733e-06,2.145879529874733e-06,0.0,0,v3_phase4
TWd4WrZ9,TByZGNRdzxvEHFg1CcNRu8cEcGZpiyxxTr,[TByZGNRd],2,2.1447888748099755e-06,2.1447888748099755e-06,0.0,0,v3_phase4
TWd4WrZ9,THew24kkkSZbr73EpFNhJNu2QpRLjQgHYY,[THew24kk],1,2.0893137978806737e-06,2.0893137978806737e-06,0.0,0,v3_phase4
TWd4WrZ9,TH3JATVy8b53wuwP6gDPhid2b7yoxvNHNN,[TH3JATVy],2,2.075965722319586e-06,2.075965722319586e-06,0.0,0,v3_phase4
TWd4WrZ9,TJUhUBHEXRDhPNnEiG9m6QL4SpBeETcxTr,[TJUhUBHE],1,1.9013565117083214e-06,1.9013565117083214e-06,0.0,0,v3_phase4
TWd4WrZ9,TJxQnggXPYLERXYirTxmpwAHKhPr4gtYMS,[TJxQnggX],1,1.7994691734899459e-06,1.7994691734899459e-06,0.0,0,v3_phase4
TWd4WrZ9,TFutAacWBLab5UPqWuX6w2udW1ezWhHF9F,[TFutAacW],1,1.7693121617017866e-06,1.7693121617017866e-06,0.0,0,v3_phase4
TWd4WrZ9,TRzUM9STQES5bczvrpsdZNLFWcQ5zeJavJ,[TRzUM9ST],1,1.6650507424396666e-06,1.6650507424396666e-06,0.0,0,v3_phase4
TWd4WrZ9,TAWrvKqxK8AAxmyjZU8jf24XEBtgLcHzvJ,[TAWrvKqx],2,1.6580547972365245e-06,1.6580547972365245e-06,0.0,0,v3_phase4
TWd4WrZ9,TXYACeoATF4wVxz6vXLKu5YDMMhTZ81TEN,[TXYACeoA],1,1.652187933135881e-06,1.652187933135881e-06,0.0,0,v3_phase4
TWd4WrZ9,TUMvQfiqMbMdj1FYkvvkqTa8Ni7K1n1EEB,[TUMvQfiq],1,1.394633733982011e-06,1.394633733982011e-06,0.0,0,v3_phase4
TWd4WrZ9,TDXzAQKY2V8CvtE8no5sXsaWxfco7xrwTK,[TDXzAQKY],1,1.354210518332953e-06,1.354210518332953e-06,0.0,0,v3_phase4
TWd4WrZ9,TRkzdxExR6ioybGg6bmcndff943bDy1dTK,[TRkzdxEx],1,1.354210518332953e-06,1.354210518332953e-06,0.0,0,v3_phase4
TWd4WrZ9,TBeUijwcQu9Rgaqcbdc7YR7AwwgUu58a19,[TBeUijwc],1,1.3485748539716049e-06,1.3485748539716049e-06,0.0,0,v3_phase4
TWd4WrZ9,TPyTiPpGHo7qs7QBQycmfgTk46mBMR9ktm,[TPyTiPpG],1,1.315320368071239e-06,1.315320368071239e-06,0.0,0,v3_phase4
TWd4WrZ9,TTGB7AF36boZH6k2KfqCcM85b6XLxGZ6K3,[TTGB7AF3],1,1.2087820011947911e-06,1.2087820011947911e-06,0.0,0,v3_phase4
TWd4WrZ9,TBmustbzVa1b6MboGJVcZg1pVyJt148zvJ,[TBmustbz],1,1.1460739777915475e-06,1.1460739777915475e-06,0.0,0,v3_phase4
TWd4WrZ9,TNXhjuaFizQeSPo7UxMD981ngozDPKnEEB,[TNXhjuaF],1,1.1157069871856086e-06,1.1157069871856086e-06,0.0,0,v3_phase4
TWd4WrZ9,TJ7HV5eds7cZi8umaneRkYgD3QVSMaBEee,[TJ7HV5ed],1,1.0883201268458123e-06,1.0883201268458123e-06,0.0,0,v3_phase4
TWd4WrZ9,TX7uwaTFMnQnGaZRCmwawyBDXtTPL5zWcx,[TX7uwaTF],1,1.0353006958036229e-06,1.0353006958036229e-06,0.0,0,v3_phase4
TWd4WrZ9,TFowHAMJqhkRu7r5dyJC9DycGzBqg5qzvJ,[TFowHAMJ],2,1.0274385087082955e-06,1.0274385087082955e-06,0.0,0,v3_phase4
TWd4WrZ9,TPoy8TEtUvPvSWKodTGWqAX1j6t2S1VZb1,[TPoy8TEt],1,9.470433025120076e-07,9.470433025120076e-07,0.0,0,v3_phase4
TWd4WrZ9,THYAivsYktnKKPhQYXopAfzasGjRdcqdTK,[THYAivsY],1,9.112888059896454e-07,9.112888059896454e-07,0.0,0,v3_phase4
TWd4WrZ9,TBNfdePczVYCK92UT2P9optb2xfdNz1YMS,[TBNfdePc],1,8.997345867449729e-07,8.997345867449729e-07,0.0,0,v3_phase4
TWd4WrZ9,TEYypCW1NyBMbuM1FD1GLp9cnmhDomja19,[TEYypCW1],1,8.990499026477365e-07,8.990499026477365e-07,0.0,0,v3_phase4
TWd4WrZ9,TCNd6Hm41qVHNXeFBodkYfaa3hjPLWvd5j,[TCNd6Hm4],1,8.92285258360492e-07,8.92285258360492e-07,0.0,0,v3_phase4
TWd4WrZ9,TY3Qzn6KFQWwjksu5vmwpcZcGZpyg8DS5j,[TY3Qzn6K],1,8.92285258360492e-07,8.92285258360492e-07,0.0,0,v3_phase4
TWd4WrZ9,TWty834YchwYvEejFinZRP9c6RiCpbcrq6,[TWty834Y],1,8.885006456658063e-07,8.885006456658063e-07,0.0,0,v3_phase4
TWd4WrZ9,TYf5Yy5Yw5yR8R7hxoLn4qRGqtFqe84Vj1,[TYf5Yy5Y],1,8.885006456658063e-07,8.885006456658063e-07,0.0,0,v3_phase4
