address,flow_symmetry,in_degree,inflow_usd,n_transfers,out_degree,outflow_usd,total_volume_usd
0x67f08b94f47abd8f81d042efe46f29d65803b82f,0.9999999999999997,5,658832967.7097799,84,1,658832967.7097801,1317665935.41956
0x6643887784cb89cc9537dbb7ea20b00c45abeefb,0.9999999999999992,10,657615516.2299153,4375,1,657615516.2299148,1315231032.45983
0x315831bfb514a2d050530bd8e320ae1c513386e0,1.0,2,656375292.0,17,1,656375292.0,1312750584.0
0x55a8482731074c449aa93e94f20057c57dbb8838,1.0,11,654938730.9974389,107,1,654938730.9974389,1309877461.9948778
0x43594da5d6a03b2137a04df5685805c676def7cb,1.0,12,653680704.487045,91,19,653680704.487045,1307361408.97409
0xbacec9ceb004c1e9a30818d34bfce1b2de670437,0.9999999998752843,3,653262119.1354241,366,2,653262119.0539521,1306524238.1893764
0x877ccbf3f1e824a902b51edb02b0b9dcfaebd2eb,0.9999999999999991,1851,651560588.2532275,7268,2,651560588.2532281,1303121176.5064554
0x3dcda83554a65acd33771659f599efd881494b12,0.9999064147104748,46,648795443.9089731,1602,27,648734726.1995122,1297530170.1084852
0x0a4f6ecb214dc1d9acdd99743b4dcc58ccc088b9,0.989229646603882,130,649921909.3709872,1618,113,642922020.7271819,1292843930.098169
0x36da0bfe6e0cb2d84ee84b1d832e5b1693b76448,0.991152323477684,68,646144191.9101644,2674,46,640427317.11337,1286571509.0235343
0x338a970700f8cd88974a63dcf67c80cc87130d52,1.0,2,642294977.39326,132,1,642294977.39326,1284589954.78652
0xe7b438ad9dfc98564cafdd9a7e41eb065deaa395,1.0,1,642047184.8,510,1,642047184.8,1284094369.6
0x58d5e206df7a8d9da9da3ba0f59cdfa6b12fe38b,0.9999999999999991,11,640668358.4843998,2452,1,640668358.4844004,1281336716.9688
0xdc42461ef8e9abe0670012fd92342ce819b749ed,0.9977378929337096,82,629378742.6458454,2298,100,630805692.6606693,1260184435.3065147
0x88a1493366d48225fc3cefbdae9ebb23e323ade3,0.6578947369976303,3,500000000.11819905,44,2,760000000.0,1260000000.118199
0xbad9ada0e9633ed27fa183dbdeceef76712a6ee1,0.9996242982979685,124,627150599.5355846,23767,203,626914977.987909,1254065577.5234935
0x21610736050b61f2ea70bbe869435bfb8e1cd544,0.9999999999999998,5,626007453.9532,354,7,626007453.9532001,1252014907.9064002
0x5f397b62502e255f68382791947d54c4b2d37f09,0.9394031338167453,15,601641685.8500997,511,10,640451010.0,1242092695.8500996
0x1b20b200a78c6068ce5ea96226d1b53e0a119202,0.9999999999999997,148,617013296.9451718,1148,1,617013296.9451721,1234026593.890344
0xecb7aff5121c0ed2e0b88f813e4db502dc0f799f,1.0,66,615157857.847879,1845,68,615157857.847879,1230315715.695758
0x29984d1f9055cafb02dcdd53c54b727902e44975,0.9999999982570639,2,610463876.2800004,1334,1,610463877.344,1220927753.6240005
0x21670cf6c2351c4710487abd38385caaa8b273dd,0.9999999999999996,2,609628073.4949818,336,1,609628073.494982,1219256146.9899638
0xf313b370d28760b98a2e935e56be92feb2c4ec04,0.9999999999999959,5358,608987658.2645814,36512,354,608987658.2645789,1217975316.5291605
0x20413a1ba58550a6904534525b77f0f698be97b2,0.9999999999999998,7,608315869.3738371,755,1,608315869.373837,1216631738.747674
0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,0.999999446812432,4912,607310045.6196439,46446,5825,607309709.6632768,1214619755.2829208
0x11d863b98d882e16be4ba5075e5bd8ffaac6805e,0.9803422476666054,556,611554196.7395573,2097,14,599532415.801603,1211086612.54116
0xff8ba4d1fc3762f6154cc942ccf30049a2a0cec6,0.9966805764292519,12341,604509668.9258095,157953,21917,606522975.5871738,1211032644.5129833
0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,0.9999426057733599,1837,604767001.421039,30841,2162,604732291.286695,1209499292.707734
0x74c749a9987b2cd6913bbf71a9a139bcd372f441,0.9999493485494563,92,604201185.4629738,1009,133,604170581.7965099,1208371767.2594838
0x5f515f6c524b18ca30f7783fb58dd4be2e9904ec,0.9999999999226912,7794,603884436.3451877,61988,385,603884436.3918732,1207768872.737061
0xf9381e6c170966b2fdeb9ccdbe27b15022a2833b,1.0,355,602773094.2006109,744,1,602773094.2006109,1205546188.4012218
0xa7ca2c8673bcfa5a26d8ceec2887f2cc2b0db22a,0.9999999999999998,25253,602405471.2885265,250352,27998,602405471.2885267,1204810942.577053
0xf1a4e203e822c4769d15a010a47600b650d20531,0.9999999999999998,4,601993414.8599938,266,1,601993414.8599939,1203986829.7199879
0x27b8806e681b803cb33108d24e892cdcefee9c8a,0.9999999999999992,3,601733779.8311598,682,1,601733779.8311603,1203467559.6623201
0x57fd41b3d1201035a4818d5bcc9e7dd878c63119,1.0,2,600101965.0543511,224,1,600101965.0543511,1200203930.1087022
0xe8887c8fae29d6781caeb75428318ca09a3b0491,1.0,10,599912459.624328,107,1,599912459.624328,1199824919.248656
0xb03feb49877a85925f15b42388f22512976ed54d,0.9999999999999998,17,599007369.0537251,825,31,599007369.0537252,1198014738.1074505
0xc37704a457b1ee87eb657cae584a34961e86acac,0.9999999999999998,57,592783697.8736728,1061,52,592783697.873673,1185567395.747346
0x000010036c0190e009a000d0fc3541100a07380a,0.9999999999999966,8599,588178341.8715887,56628,340,588178341.8715867,1176356683.7431755
0x3d1d8a1d418220fd53c18744d44c182c46f47468,0.9921268432188138,3572,585160360.7683902,33783,2536,589803979.9728843,1174964340.7412744
0xf77881245637ff239349d4bdffb2905825f17a91,0.9999999558816534,9,586400010.129,264,12,586400036.0,1172800046.129
0xef686ec84eea2eae6f59cbc704d05b939f8fb385,0.9999999999999998,6,582070200.11144,441,1,582070200.1114401,1164140400.22288
0x4d1f36b2cc2d7b52f71f0b381b6d9d4ce1282721,0.957877779290137,6,568510968.2891481,114,1,593510968.2891481,1162021936.5782962
0x4109ab7966c5461439bdb0beda92c92fec767966,0.9997845622081681,146,580533513.2613559,26913,132,580658609.0699021,1161192122.3312578
0xd73113b56c0f2de7681ba0cb09d5cd1a14376b3e,0.9999999996267108,3,580560592.916717,716,2,580560592.7,1161121185.616717
0xa52bf2d2df8765962ef93ea4c69cc31fc6294869,0.9999999999999996,3,579060791.415633,329,1,579060791.4156327,1158121582.8312657
0xdbe46a02322e636b92296954637e1d7db9d5ed26,0.8393597449069943,2,629050896.476463,48,2,528000000.0,1157050896.4764628
0x0e747eb2ff0f26fb77c3a1ea67ee07fac2dbb783,0.9990324896407465,1860,575084785.6112621,18081,4660,574528385.1237341,1149613170.7349963
0x888888888889758f76e7103c6cbf23abbf58f946,0.9999999999999993,407,573631609.9404566,12032,2886,573631609.940457,1147263219.8809137
0xbecc062d974ea9933c41388abf733d1a11163eb7,0.9999999999999993,99,573318976.2203482,4661,213,573318976.2203479,1146637952.4406962
0x4a2fbcb08cd3a69ec9ab5b5beff51218819055e5,1.0,10,568509641.876643,2998,2,568509641.876643,1137019283.753286
0xf650c3d88d12db855b8bf7d11be6c55a4e07dcc9,0.9472558657688097,454,551872455.5386168,3819,494,582601254.2986021,1134473709.8372188
0xecd3b4b7fd0bc9f52335f29a3e007453de07d2b9,0.9999999999999996,7,565460344.7249562,3395,1,565460344.7249559,1130920689.449912
0xa31da00017f0f1c5d057a321027a0c57c1637c4d,0.9988963424958431,152,564845700.8872589,1554,89,565469785.859797,1130315486.747056
0x39d8e7eed5eee6927b6e42f65c88cb70c702ed4e,0.9963913034926211,48,563341455.3423557,3020,15,561308527.0,1124649982.3423557
0x53bcdcc18f3bada2cd749a72b28d55eb7abb3dd2,1.0,1,561436592.0,754,1,561436592.0,1122873184.0
0x5d1cb193989071960dc9a45a2c45942d737e5d36,1.0,2,556318016.56,14,1,556318016.56,1112636033.12
0xdf56a99ca33214ea62d006732b2353417e194dfd,0.9999999999999993,14,555371852.4152846,433,3,555371852.415285,1110743704.8305697
0x47725e030d1e0f699af3d441ce66bfb9eb58d1db,0.9999999998025435,7,554137536.2548519,397,5,554137536.1454339,1108275072.4002857
0x30f2864e7bf6e89a3955217c78c8689594228940,0.9999999638157318,4,552726370.7537063,3579,1,552726390.7537063,1105452761.5074127
0x741aa7cfb2c7bf2a1e7d4da2e3df6a56ca4131f3,0.9999999157149723,21,551966598.2025111,878,60,551966551.679991,1103933149.882502
0xc3acf3b96e46aa35dbd2aa3bd12d23c11295e774,0.9999999999999998,3,551833375.7942001,30,1,551833375.7942,1103666751.5884
0x58f5e979ef74b60a9e5f955553ab8e0e65ba89c9,1.0,1,551833374.905437,25,1,551833374.905437,1103666749.810874
0x45060f77491a404a261c37f77d2fdbc9633c8bd9,0.9856344833096125,28,554909119.3042799,291,29,546937563.0892661,1101846682.393546
0x464924819eabd5d1edd95a99324434db84747f59,0.9926510936234731,52,551778658.9485132,327,26,547723689.243335,1099502348.1918483
0xaea8eed56fed43df73b2687f65d49950e5be78a8,0.9999920777688122,98,546977392.2692561,1156,29,546981725.5849417,1093959117.854198
0xf0061709817aa4672a85f3a14e0b7c9e92e9542e,1.0,14,544499477.3338729,468,10,544499477.3338729,1088998954.6677458
0x42e36358e6774c1315bfe5d9b85141fa6984ea9c,1.0,15,541169388.1494,272,1,541169388.1494,1082338776.2988
0xb3987a9bbc5f3fbcf938318ab78abeaea6d19f48,0.999965898539104,21,540696892.6960341,147,8,540715331.87878,1081412224.574814
0x897b425dab19eb886dc6ae2010fe2a0de85308fa,0.9903917180039817,6633,537778247.7535572,29904,6765,542995501.6560378,1080773749.409595
0x99c9fc46f92e8a1c0dec1b1747d010903e884be1,0.7239388597262427,150,453790150.310316,2012,164,626834910.4535108,1080625060.7638268
0xb5873e333161e5b45adac57379ec2b15d861178d,0.9999999665870262,7,536483825.62552,260,6,536483807.7,1072967633.32552
0x01e45794296607a04b086c68f11f69a54f8ca013,0.9985815009447345,34,535990836.97505695,598,41,536752219.49131703,1072743056.4663739
0xb937bf362cd897e05eb3d351575598c4f9b55839,0.9834061695962771,46,539814186.5099701,268,29,530856601.4495,1070670787.95947
0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,0.9999992129630311,1970,535197540.87268907,24195,3428,535197962.09327096,1070395502.96596
0x4849d6ad05a8937c00cd8e3f37a294c289b5afe2,0.9999700000284351,123,534668910.44763213,3561,30,534652870.39552206,1069321780.8431542
0x0654874eb7f59c6f5b39931fc45dc45337c967c3,0.9999999999999999,5772,534275177.17038065,90057,18,534275177.1703807,1068550354.3407614
0x817648d73fd85c802cfde8a29eba9f68b783ca60,0.9999999999999999,9,533027445.4765868,10854,8,533027445.4765869,1066054890.9531736
0xa6ef7dbac93698f1963954edeb1daf4d77007a66,0.9999999999999999,3,532834052.42301995,4044,1,532834052.42302,1065668104.84604
0xf3173cadaf5274a03ba2d3baa5366166fa1ce32e,0.9950906024634086,25,531745769.4682231,237,35,529135218.09750295,1060880987.565726
0x73a9ee34eaa91046b12e7598a540f28fa1b590a6,0.9999997945349647,36,529131197.2606641,645,37,529131088.542704,1058262285.8033681
0x8aa40ae051b5e3ee48ad7497bc181797b0ee836e,1.0,2,528673000.0229677,116,1,528673000.0229677,1057346000.0459354
0x0bcf5da61501f7197b7af56a4aa11710717b57ea,0.9999999999999999,3,528140453.7306391,671,9,528140453.73063916,1056280907.4612782
0x8fd589aa8bfa402156a6d1ad323fec0ecee50d9d,0.9999999999999999,17,527181729.7945109,145,15,527181729.79451096,1054363459.5890219
0x12d737470fb3ec6c3deec9b518100bec9d520144,0.9999999999999997,3555,525278488.3697052,63605,2777,525278488.3697054,1050556976.7394106
0x63a82aee0a11414f35d87b8b392b54feae0d9369,0.9999999999999999,7,522241824.6199921,727,12,522241824.619992,1044483649.239984
0x2e040cb2854134e0e7fd534cc0c707a5e04b4167,0.9947788056230858,226,523517610.70662224,2756,179,520784223.5013853,1044301834.2080076
0x13388bdf4a45fc505278b999a88ef2f29dfc8ffc,1.0,4,517887496.10843104,341,1,517887496.10843104,1035774992.2168621
0x8a46b5dd6e1aa09619245ff386cff5a624cddddb,0.9999999999999999,1,516909900.9435609,501,1,516909900.94356096,1033819801.8871219
0xc4c945cbc846a3cc43c1f2eac555ee9d86a7fcd3,0.9999999999999999,18,515480367.834565,3074,1,515480367.83456504,1030960735.6691301
0xfc82b4225120db7c257ad8c69a8cf07319bfb88b,1.0,6,514151112.45,73,12,514151112.45,1028302224.9
0x4dece678ceceb27446b35c672dc7d61f30bad69e,0.9947496456398469,249,514899040.15998095,32054,373,512195637.73943835,1027094677.8994193
0xf39335da91eda44e1998b0dee653bc2db2f52845,0.9999999999999999,6,512488896.6442511,1113,1,512488896.64425105,1024977793.2885022
0x25716fb10298638ed386a5a5dd2e9233d213f442,0.9999999960888701,7,511361235.3358712,534,5,511361233.33587104,1022722468.6717422
0x29824f907c5f43d88103ecd9dcdb2550a3128eb7,1.0,18,510320125.56833,340,2,510320125.56833,1020640251.13666
0x4d050b100d050da4c236fc7804fdd5c33ba767ea,0.9956100589481726,342,505518625.70567006,4186,721,507747607.77299994,1013266233.47867
0x2d19cbbfea9fc39597b1cd668848bba12a94d553,1.0,5,505679639.5930131,373,1,505679639.5930131,1011359279.1860262
0x42655fc8443fb69e9ccdb94e89c1ee9317508a6d,1.0,3,505019244.75413203,4492,1,505019244.75413203,1010038489.5082641
0xbc8552339da68eb65c8b88b414b5854e0e366cfc,0.9999966147426899,5633,504047425.60212797,28939,21,504045719.27189577,1008093144.8740237
0xaa074eba334d0feefeac381a658ec0ee719cc8d9,0.9999999999999999,7,503071901.26101595,822,1,503071901.261016,1006143802.522032
0xa356867fdcea8e71aeaf87805808803806231fdc,0.9999999999999997,69,502456745.73427117,10834,13,502456745.734271,1004913491.4685421
0x6482e8fb42130b3cce53096bb035ebe79435e2d4,0.9999999999999996,718,501296895.70406497,6606,27,501296895.7040647,1002593791.4081297
0x3888cdbe5eeb7f595a92b1c38cf64dbadf83054c,0.9999694357841354,184,500897262.6461073,1228,3,500912572.64610696,1001809835.2922143
