,USDT_mcap,USDC_mcap,DAI_mcap,USDS_mcap,USDe_mcap,PYUSD_mcap,USDD_mcap,BUSD_mcap,USD0_mcap,USD1_mcap,BUIDL_mcap,RLUSD_mcap,USDf_mcap,USYC_mcap,USDG_mcap,USDY_mcap,GHO_mcap,USDTB_mcap,total_supply
2025-03-11,143336937920.0,57865312775.0,4277856988.0,4666717951.0,5456895167.0,669225380.0,25370846.0,60490548.0,991581838.0,,546427395.0,94137663.0,,851067832.0,,545247501.0,203679804.0,221812226.0,219812761834.0
2025-03-12,143558693183.0,58094447736.0,4218420313.0,4726279199.0,5453952524.0,706384143.0,27107613.0,60490548.0,982896807.0,,556486119.0,94137693.0,,842241073.0,,545247501.0,203437977.0,321812739.0,220392035168.0
2025-03-13,143747304639.0,58435054898.0,4223938041.0,4657563352.0,5454955621.0,711531168.0,25131447.0,60490548.0,980137707.0,,556545858.0,94137693.0,,839694985.0,,545247501.0,203946726.0,501815246.0,221037495430.0
2025-03-14,143748815811.0,58393894489.0,4186517453.0,4811858645.0,5458728341.0,763458639.0,25680947.0,60490548.0,980319293.0,,562105550.0,94137693.0,,801318822.0,,545293692.0,202494660.0,541815344.0,221176929927.0
2025-03-15,143836896633.0,58644981038.0,4206474607.0,4798740815.0,5460568001.0,760806601.0,26860565.0,60490548.0,978194163.0,,562165734.0,100637693.0,,783993269.0,,545295078.0,205321208.0,792115159.0,221763541112.0
2025-03-16,143836896629.0,58741712216.0,4224976708.0,4825078113.0,5460625584.0,760806601.0,24092907.0,60490548.0,978080695.0,,562165734.0,100637693.0,,783888214.0,,545295078.0,205194839.0,792115159.0,221902056718.0
2025-03-17,143836896614.0,58678410477.0,4228283974.0,4849017730.0,5461003657.0,760806601.0,27744631.0,60490548.0,977980648.0,,562165734.0,100637693.0,,783795542.0,,545295078.0,203750598.0,792115159.0,221868394684.0
2025-03-18,144087751990.0,58829451841.0,4231055894.0,4876811372.0,5419484046.0,764075668.0,25718003.0,60490548.0,989054128.0,,562346267.0,125637693.0,,767928808.0,,545295078.0,202695404.0,792115159.0,222279911899.0
2025-03-19,144100778448.0,58856306093.0,4243548410.0,4909990088.0,5417469774.0,761776851.0,22921535.0,60490548.0,986370184.0,,551906599.0,125637600.0,,751151657.0,,545295078.0,209310096.0,982315629.0,222525268590.0
2025-03-20,144275379309.0,59228005775.0,4264869293.0,4920560788.0,5413378097.0,781263602.0,23878596.0,57893556.0,981277897.0,,551965544.0,125637600.0,,746457086.0,,545295078.0,210459288.0,1052315627.0,223178637136.0
2025-03-21,143936579287.0,59365980716.0,4223674652.0,4768946598.0,5416223443.0,750660528.0,25233999.0,57893556.0,976908167.0,,552024005.0,125637600.0,,742916448.0,,545295073.0,210854893.0,1142316123.0,222841145088.0
2025-03-22,144193856062.0,59660481973.0,4164160717.0,4595802701.0,5392178264.0,835683084.0,25251676.0,57893556.0,955776620.0,,534682904.0,132637600.0,,722876766.0,,545331957.0,212560651.0,1182316698.0,223211491229.0
2025-03-23,144224155760.0,59598492875.0,4163647882.0,4612453470.0,5392058962.0,844460869.0,25729781.0,57893556.0,950341168.0,,1467628840.0,132637600.0,,717847912.0,,545331957.0,212631405.0,1182316698.0,224127628735.0
2025-03-24,144224155757.0,59741013815.0,4181910365.0,4621566535.0,5392090253.0,844460869.0,25207974.0,57893556.0,955847811.0,,1467628840.0,132637600.0,85550162.0,709455302.0,,545331956.0,211242284.0,1182316698.0,224378309777.0
2025-03-25,144459985751.0,59772731493.0,4318513179.0,4815749034.0,5379097729.0,786203404.0,263135433.0,57893556.0,951551817.0,,1702150884.0,132637600.0,85550162.0,704948529.0,,545331956.0,211549373.0,1182561124.0,225369591024.0
2025-03-26,144698008877.0,60122188931.0,4309981641.0,4766111448.0,5376247113.0,791686563.0,263987005.0,57893556.0,952963422.0,,1930056051.0,132637600.0,95277861.0,692775425.0,,545331956.0,208732646.0,1432561611.0,226376441706.0
2025-03-27,144876968397.0,60181897454.0,4319788641.0,4799276143.0,5297933204.0,785438029.0,265264257.0,57893556.0,950781460.0,,1935272583.0,132637600.0,104194973.0,677744481.0,,545331956.0,208146242.0,1432561611.0,226571130587.0
2025-03-28,144894219396.0,60223295877.0,4293350590.0,4422782589.0,5295941587.0,803040131.0,258207558.0,57893556.0,941305156.0,,1939498374.0,132637600.0,109015286.0,675816574.0,,545331956.0,208455386.0,1432561611.0,226233353227.0
2025-03-29,144508879395.0,60253064146.0,4143219090.0,4307651978.0,5247736468.0,802871349.0,230346078.0,57893556.0,910803002.0,,1914716330.0,149637600.0,109538287.0,640793632.0,,545331956.0,214679597.0,1432561679.0,225469724143.0
2025-03-30,144508879383.0,60301592649.0,4153164287.0,4319819790.0,5247283786.0,802871349.0,241148932.0,57893556.0,900734794.0,,1914716330.0,149637600.0,111692922.0,631484820.0,,545331956.0,213644900.0,1432561679.0,225532458733.0
2025-03-31,144649416568.0,60264872986.0,4154579376.0,4353041310.0,5247319854.0,802871349.0,253065751.0,57893556.0,898194588.0,,1914716330.0,149637600.0,112265298.0,629131741.0,,545331956.0,213712490.0,1432561679.0,225678612432.0
2025-04-01,144734849785.0,60141755212.0,4199910423.0,4553902472.0,5261032713.0,753266130.0,265032785.0,57893556.0,881721338.0,,1908361471.0,199637600.0,116345444.0,610864566.0,,545331956.0,213276030.0,1432561679.0,225875743160.0
2025-04-02,144756151239.0,60130023966.0,4230543481.0,4554938739.0,5266133185.0,721012107.0,274021089.0,57893556.0,877356947.0,,1916326602.0,293692686.0,117556425.0,606837311.0,,537519335.0,213228263.0,1432561679.0,225985796610.0
2025-04-03,144814151238.0,60674263451.0,4169573659.0,4569489310.0,5260956464.0,739265392.0,277637161.0,57893556.0,870955965.0,,1924497268.0,293692686.0,117940659.0,600928898.0,,537519335.0,213274958.0,1432861674.0,226554901674.0
2025-04-04,144783250273.0,60856319903.0,4167249812.0,4555781461.0,5252106029.0,758451322.0,294551500.0,57893556.0,845671291.0,,1944665631.0,293692686.0,119825548.0,577571709.0,,537519335.0,211731211.0,1434261674.0,226690542941.0
2025-04-05,144778059970.0,60559404506.0,4122097190.0,4629484336.0,5249546274.0,733086867.0,304746658.0,57893556.0,825619733.0,,1949885355.0,293692686.0,120805106.0,559050709.0,,537519335.0,211509199.0,1434261674.0,226366663154.0
2025-04-06,144769059956.0,60587997635.0,4149248913.0,4557026959.0,5228055644.0,733086867.0,304937187.0,57893556.0,817494402.0,,1949885355.0,293692686.0,121399138.0,551543546.0,,537519335.0,211158031.0,1434261674.0,226304260884.0
2025-04-07,144569059955.0,60365664257.0,4133271968.0,4589532525.0,5180125412.0,733086867.0,309056071.0,57893556.0,789645954.0,,1949885355.0,293692686.0,122095344.0,525823168.0,,537519335.0,204884091.0,1434261674.0,225795498218.0
2025-04-08,144888658855.0,60208660877.0,4109895677.0,4373933739.0,5123747303.0,805339260.0,300429985.0,57893556.0,776773375.0,,1955754805.0,293692686.0,123671932.0,511959773.0,,537519335.0,201157518.0,1434261674.0,225703350350.0
2025-04-09,144700965625.0,60119574145.0,4045459578.0,4380422832.0,5102650879.0,787205519.0,302158040.0,57893556.0,777933378.0,,1984923680.0,293692686.0,126721850.0,511965432.0,,537521545.0,200934330.0,1434587668.0,225364610743.0
2025-04-10,145054575983.0,59973924433.0,4041301799.0,4321714426.0,5074452017.0,795108123.0,295382816.0,57893556.0,777933457.0,,2146160621.0,294042712.0,126504858.0,511971447.0,,537502935.0,209366901.0,1434587668.0,225652423752.0
2025-04-11,144851154191.0,59951281285.0,4013915323.0,4290864920.0,5044424743.0,807654562.0,311269382.0,57893556.0,738592632.0,,2296285138.0,294042712.0,128407230.0,506695829.0,,537502935.0,211097547.0,1435626532.0,225476708517.0
2025-04-12,144957254190.0,60076679271.0,3983345226.0,3873318448.0,5014941115.0,834935288.0,317747070.0,57893556.0,724038560.0,,2425410663.0,294042712.0,129978296.0,493264373.0,,537502935.0,209880707.0,1435876531.0,225366108941.0
2025-04-13,145195854190.0,60069768704.0,3997808141.0,3878358553.0,5010142813.0,834935287.0,297968001.0,57893556.0,715920499.0,,2425410663.0,294042712.0,130308588.0,485769599.0,,537502935.0,211115756.0,1435876531.0,225578676528.0
2025-04-14,145000072564.0,60024999955.0,3998481538.0,3863680597.0,4992786499.0,834935287.0,320847992.0,57893556.0,715920524.0,,2425410663.0,294042712.0,130490457.0,485769599.0,,537466071.0,211137033.0,1435876531.0,225329811578.0
2025-04-15,144988134604.0,60253477042.0,4008416662.0,3881102572.0,4954759777.0,841934526.0,326686737.0,57893556.0,717093223.0,,2426233411.0,294042712.0,130867244.0,483618164.0,,537502935.0,211120694.0,1435876531.0,225548760390.0
2025-04-16,145230969405.0,60413403728.0,4041497102.0,3957051286.0,4908416324.0,846287807.0,334939949.0,57792684.0,709605566.0,,2438776583.0,294042712.0,132003456.0,482158744.0,,537496435.0,210318976.0,1435876531.0,226030637288.0
2025-04-17,145411564253.0,60552429930.0,4059098486.0,3898614514.0,4883989613.0,837277648.0,332182539.0,57792684.0,708419096.0,,2449916329.0,294042712.0,125571826.0,481069707.0,,537496435.0,212018010.0,1435876535.0,226277360317.0
2025-04-18,145403089797.0,60916066222.0,4055727593.0,3903500399.0,4839371866.0,855470407.0,343252483.0,57792684.0,707973631.0,,2451027022.0,294042712.0,125966893.0,480664124.0,,537496435.0,217174469.0,1436904782.0,226625521519.0
2025-04-19,145035321798.0,60900318102.0,3995975344.0,3880731450.0,4830197622.0,852732592.0,342043869.0,57792684.0,684232053.0,,2451027022.0,294042712.0,127033750.0,479500220.0,,537496435.0,217770137.0,1436904782.0,226123120572.0
2025-04-20,145216680932.0,60899206375.0,4018734882.0,3904067883.0,4827731390.0,864378435.0,339736409.0,57792684.0,682829367.0,,2451027022.0,294042712.0,127593721.0,478206073.0,,537496435.0,218987302.0,1436904782.0,226355416404.0
2025-04-21,145204655279.0,60894831788.0,4022274954.0,3907110556.0,4824944019.0,864378435.0,350317270.0,57792684.0,682830017.0,,2451027022.0,294042712.0,128415063.0,478206073.0,,537496435.0,219607363.0,1436904782.0,226354834452.0
2025-04-22,145254984859.0,60945423744.0,4050501776.0,3954274280.0,4822674834.0,860164000.0,353186729.0,57792684.0,676753387.0,,2432133346.0,294042712.0,130003694.0,451883811.0,,537496435.0,220438317.0,1437204777.0,226478959385.0
2025-04-23,145771856311.0,61761862494.0,4121578815.0,3952803569.0,4798334803.0,879241756.0,362250567.0,57792684.0,675485607.0,,2455908032.0,294042712.0,133303438.0,450720092.0,,537496435.0,220000349.0,1437204777.0,227909882441.0
2025-04-24,146144939953.0,61927441588.0,4112749848.0,3969801752.0,4769981124.0,866144455.0,373290675.0,57792684.0,674084355.0,,2503182842.0,294042712.0,136584727.0,449433011.0,,537496434.0,220037655.0,1437204796.0,228474208611.0
2025-04-25,146580988029.0,62235315314.0,4123107052.0,4078480959.0,4755509000.0,888346754.0,381302879.0,57792684.0,671072952.0,,2513264290.0,294042712.0,142192274.0,446661421.0,,537496894.0,220549789.0,1438233360.0,229364356363.0
2025-04-26,146823288025.0,62415525365.0,4142389353.0,4185801016.0,4752359949.0,884270371.0,378140735.0,57792684.0,663480343.0,,2536485709.0,317042712.0,161112012.0,439666364.0,,537497354.0,220790308.0,1438233360.0,229953875660.0
2025-04-27,147695285561.0,62286522044.0,4146123736.0,4213212184.0,4765594547.0,884270370.0,382597130.0,57792684.0,662619447.0,,2536485709.0,317042712.0,175332159.0,438872712.0,,537497353.0,225495970.0,1438233360.0,230762977678.0
2025-04-28,147890535534.0,62107481912.0,4151718093.0,4229452511.0,4756536714.0,884270369.0,344555383.0,57792684.0,659761557.0,726970460.0,2536485709.0,317042712.0,189522371.0,436238053.0,,537497353.0,222362923.0,1438233360.0,231486457698.0
2025-04-29,148611733563.0,62061041969.0,4110595770.0,4210991450.0,4695313331.0,865759082.0,339882517.0,57792684.0,659760680.0,726970460.0,2527365574.0,317042712.0,196371715.0,436252458.0,,537773497.0,232396737.0,1438233360.0,232025277559.0
2025-04-30,148905522663.0,62039097421.0,4116205211.0,4200537336.0,4672995835.0,880104995.0,329399566.0,57792684.0,657358951.0,2127970410.0,2533213109.0,317042712.0,204528041.0,414738353.0,,537773497.0,233134448.0,1438233379.0,233665648611.0
2025-05-01,149333119679.0,61526472337.0,4117932140.0,4190414140.0,4667171989.0,887766152.0,327523697.0,57792684.0,651410019.0,2127970410.0,2706312987.0,317042712.0,211137293.0,409150721.0,,537774447.0,233652374.0,1438233362.0,233740877143.0
2025-05-02,149440079658.0,61578347668.0,4103921264.0,4201821297.0,4669383636.0,912202044.0,334897501.0,57792684.0,649956472.0,2127970381.0,2848315617.0,317042712.0,213728782.0,407816234.0,,537774402.0,239429087.0,1439260145.0,234079739584.0
2025-05-03,149711823199.0,61590877379.0,4104326110.0,4311290237.0,4685161771.0,941656925.0,333342875.0,57792684.0,649083061.0,2127970381.0,2858591509.0,317042712.0,219645258.0,407016329.0,,537764907.0,241370855.0,1439260145.0,234534016337.0
2025-05-04,149981823181.0,61564127498.0,4110755539.0,4409808730.0,4685196741.0,941656925.0,333578992.0,57792684.0,649083061.0,2127970381.0,2858591509.0,317042712.0,222867464.0,407016329.0,,537764907.0,241352460.0,1439260145.0,234885689258.0
2025-05-05,149987023181.0,61534505030.0,4136130204.0,4392984714.0,4685260290.0,941656925.0,334239422.0,57792684.0,649083061.0,2127970381.0,2858591509.0,317042712.0,224614904.0,407016329.0,,537764907.0,242709043.0,1439260145.0,234873645441.0
2025-05-06,149826223167.0,61778127495.0,4113891613.0,4212137458.0,4693978002.0,888301828.0,309712768.0,57792684.0,649083086.0,2127980381.0,2859562574.0,317042712.0,229364957.0,407030440.0,,583675817.0,243402356.0,1439260145.0,234736567483.0
2025-05-07,150106836051.0,60955931884.0,4155693211.0,3925733535.0,4693056646.0,873384008.0,317723386.0,57792684.0,649083086.0,2127980380.0,2869885018.0,317042712.0,234596718.0,407035112.0,,583673964.0,243654829.0,1439260145.0,233958363369.0
2025-05-08,150181948939.0,60914641753.0,4166420644.0,4005006205.0,4693114828.0,873096581.0,316726723.0,57792684.0,649083102.0,2127980480.0,2843703476.0,317042712.0,246487480.0,407039783.0,,581744741.0,244042492.0,1439260145.0,234065132768.0
2025-05-09,150350804952.0,60895892370.0,4232518018.0,4378618296.0,4648575189.0,871608613.0,348816638.0,57792684.0,648169802.0,2127980480.0,2853343738.0,317042712.0,247091665.0,406203519.0,,581744649.0,256579469.0,1440286418.0,234663069212.0
2025-05-10,150393604947.0,60696326145.0,4338183442.0,4185881511.0,4658886242.0,930113687.0,330494250.0,57792684.0,647573478.0,2127980480.0,2896644777.0,317042712.0,247615790.0,406947891.0,,581744741.0,261767348.0,1440286418.0,234518886543.0
2025-05-11,150514671503.0,60820431929.0,4373579600.0,4166796340.0,4658937431.0,930113687.0,352967619.0,57792684.0,647573478.0,2127980480.0,2896644777.0,317042712.0,247776481.0,406947891.0,,581744741.0,262555421.0,1440286418.0,234803843192.0
2025-05-12,150615671502.0,60801635618.0,4440040166.0,4023572250.0,4659005676.0,930113687.0,355928793.0,57792684.0,647573490.0,2127980480.0,2896644777.0,317042712.0,248590140.0,406947891.0,,581744716.0,263093828.0,1440286418.0,234813664828.0
2025-05-13,150663236041.0,60394565854.0,4480445605.0,3769575369.0,4739914276.0,877888471.0,335454678.0,57792684.0,643974540.0,2127980480.0,2893412629.0,317042712.0,248781800.0,403649721.0,,581744740.0,264615258.0,1440286418.0,234240361276.0
2025-05-14,150926534831.0,60132774580.0,4516947316.0,3584363376.0,4754867947.0,838218432.0,355000481.0,57792684.0,642735668.0,2127980480.0,2897457374.0,317042486.0,249317479.0,401594059.0,,581735156.0,264687216.0,1440286439.0,234089336004.0
2025-05-15,151333639504.0,60141238143.0,4522892696.0,3521909372.0,4801317772.0,889525817.0,359981670.0,57792684.0,648317764.0,2127980530.0,2860111475.0,313042487.0,250414977.0,397189114.0,,581744740.0,264616048.0,1440286443.0,234512001236.0
2025-05-16,151745623801.0,60083061353.0,4517591889.0,3541399338.0,4872127057.0,911962521.0,358741170.0,57792684.0,648316827.0,2127980530.0,2858232391.0,313042487.0,373303769.0,397191119.0,,581750656.0,264097930.0,1441308070.0,235093523592.0
2025-05-17,151802073801.0,60454761676.0,4514040694.0,3513003377.0,4964677474.0,899567942.0,364158134.0,57792684.0,648316827.0,2128080730.0,2868903310.0,313042487.0,373419328.0,397195676.0,,581760298.0,262474777.0,1441308089.0,235584577304.0
2025-05-18,151901465555.0,60400485375.0,4510082588.0,3502875330.0,4983497919.0,899567942.0,357993636.0,57792684.0,648230905.0,2128080730.0,2868903310.0,313042487.0,373924126.0,397117403.0,,581760296.0,262153730.0,1441308089.0,235628282105.0
2025-05-19,152051465524.0,60348769352.0,4501403241.0,3517945964.0,4984719776.0,899567942.0,369208633.0,57792684.0,647740401.0,2128080730.0,2868903310.0,313042487.0,375452739.0,396666186.0,,581760296.0,258952566.0,1441308089.0,235742779920.0
2025-05-20,152286729390.0,60030391309.0,4497156156.0,3548375705.0,4984870629.0,897773263.0,374535955.0,57792684.0,647373256.0,2128080730.0,2880378629.0,313042372.0,376022873.0,396342169.0,,581761486.0,261632639.0,1441308089.0,235703567334.0
2025-05-21,152473429748.0,60073124158.0,4523206915.0,3533075186.0,5017403815.0,903061657.0,370284024.0,57792684.0,646157809.0,2136080730.0,2882000975.0,313042372.0,376193710.0,395186450.0,,581672744.0,261277715.0,1441308089.0,235984298781.0
2025-05-22,152809591181.0,60747877180.0,4537173637.0,3506194256.0,5021194565.0,899524479.0,374894957.0,57792684.0,644432276.0,2136580730.0,2887405394.0,310542372.0,376462536.0,393604408.0,,581672744.0,260498771.0,1441308087.0,236986750257.0
2025-05-23,153131132875.0,60872525293.0,4652215854.0,3371023770.0,5098373161.0,892104437.0,355955455.0,57792684.0,639816541.0,2151590831.0,2887728357.0,310543072.0,379780171.0,389365286.0,,581683741.0,257575748.0,1442327766.0,237471535042.0
2025-05-24,153333908216.0,61282666764.0,4512499033.0,3071989729.0,5198844973.0,899631537.0,358250576.0,57792684.0,637086025.0,2151591831.0,2902306834.0,310543072.0,380141786.0,368225714.0,,581683741.0,253477619.0,1442327764.0,237742967898.0
2025-05-25,153364622848.0,61316726272.0,4522596198.0,3085226629.0,5207285094.0,899631536.0,358428098.0,57792684.0,636097894.0,2151591831.0,2902306834.0,310543072.0,380194276.0,367317371.0,,581683741.0,251637837.0,1442370763.0,237836052978.0
2025-05-26,153364622847.0,61265406144.0,4520030403.0,3124817222.0,5213160272.0,899631536.0,357042346.0,57792684.0,642067884.0,2151591831.0,2902306834.0,310543072.0,380375415.0,363493699.0,,581683741.0,251288198.0,1442370765.0,237828224893.0
2025-05-27,153336099489.0,61157993726.0,4514608899.0,3476420307.0,5215345036.0,904093951.0,378914824.0,57792684.0,642326925.0,2151591831.0,2902306834.0,310543072.0,384022642.0,362460714.0,,581683741.0,251004493.0,1442370776.0,238069579944.0
2025-05-28,153545087010.0,60916601401.0,4533870175.0,3508934105.0,5215457720.0,880975173.0,361341691.0,57792684.0,637939293.0,2151591931.0,2903604588.0,309043443.0,385849988.0,358445906.0,,581684200.0,250939978.0,1443139381.0,238042298667.0
2025-05-29,153590783310.0,60815590161.0,4576076917.0,3501720026.0,5221854760.0,877398907.0,386967531.0,57792684.0,633577969.0,2151591931.0,2899753514.0,309043794.0,385934795.0,354442563.0,,581684200.0,249246746.0,1443139381.0,238036599189.0
2025-05-30,153692315960.0,60610949844.0,4707902449.0,3511150186.0,5282637411.0,870502554.0,386510347.0,57792684.0,630945207.0,2156591931.0,2900080342.0,309043794.0,386535640.0,352027811.0,,581684200.0,245987405.0,1449159922.0,238131817687.0
2025-05-31,153658825957.0,60626705605.0,4712361266.0,3529915710.0,5356961145.0,906606815.0,394845815.0,57792684.0,629838024.0,2176592011.0,2900407190.0,309043794.0,447680923.0,351014744.0,,581684657.0,246920655.0,1449159857.0,238336356852.0
2025-06-01,153723758271.0,60572085105.0,4785269789.0,3556848779.0,5407229518.0,906606815.0,380183780.0,57792684.0,625503993.0,2176592011.0,2900407190.0,309043794.0,447983088.0,347033580.0,,581684657.0,244368100.0,1449404748.0,238471795902.0
2025-06-02,153763502089.0,60509667778.0,4760910431.0,3610112363.0,5459786906.0,906606815.0,372809767.0,57792684.0,625418894.0,2176592011.0,2900407190.0,309043794.0,448447510.0,346955421.0,,581684657.0,238346841.0,1449404748.0,238517489899.0
2025-06-03,153918365325.0,60678592151.0,4317028497.0,3891173050.0,5692797710.0,956895800.0,379092261.0,57792684.0,625419468.0,2171592011.0,2898890420.0,309043794.0,524106266.0,346967610.0,,581694360.0,239353707.0,1454267922.0,239043073036.0
2025-06-04,154288119435.0,60946475663.0,4375350753.0,3926752605.0,5777551348.0,978775705.0,394723208.0,57792684.0,625419538.0,2181589011.0,2892017086.0,333743794.0,529301904.0,346971618.0,,581497091.0,238168485.0,1454898055.0,239929147983.0
2025-06-05,154488400144.0,61131468608.0,4322987316.0,4016103473.0,5819167804.0,973398161.0,418414550.0,57792684.0,635137947.0,2181589011.0,2892230018.0,369743794.0,571549215.0,346586654.0,,581497091.0,238527014.0,1454908052.0,240499501536.0
2025-06-06,154606717162.0,60590144143.0,4325511084.0,3992034092.0,5856350427.0,978494939.0,440132943.0,57792684.0,633065648.0,2181588991.0,2892142161.0,381743794.0,571999741.0,344688836.0,,581497091.0,239113126.0,1455953692.0,240128970554.0
2025-06-07,155115000492.0,60667869783.0,4359861201.0,4025576792.0,5871767063.0,1003814440.0,415004918.0,57792684.0,632905485.0,2181589211.0,2892466006.0,381743694.0,572353518.0,334545703.0,,581497091.0,234486482.0,1455389581.0,240783664144.0
2025-06-08,155407500492.0,60658782489.0,4352134650.0,4060724949.0,5879855854.0,1003814440.0,430692985.0,57792684.0,632224483.0,2181589086.0,2892466006.0,381743694.0,572509563.0,333920595.0,,581398389.0,234257573.0,1455548811.0,241116956743.0
2025-06-09,155407500531.0,60653704343.0,4354912362.0,4051971771.0,5884874869.0,1003814440.0,451283151.0,57792684.0,631593854.0,2181589086.0,2892466006.0,381743694.0,572741062.0,333341720.0,,581398388.0,223716404.0,1455560189.0,241120004554.0
2025-06-10,156015285591.0,60604413174.0,4378333297.0,4044360981.0,5870528754.0,1012845464.0,446242189.0,57792684.0,622004420.0,2181591086.0,2874937604.0,388743694.0,573258590.0,324552876.0,,581398846.0,222027096.0,1455737802.0,241654054148.0
2025-06-11,155670088658.0,60626528692.0,4408602585.0,4002160776.0,5872534040.0,998008506.0,437310282.0,57792684.0,620866714.0,2189091086.0,2879168671.0,393743694.0,573742043.0,323512633.0,,627816564.0,218946645.0,1455750742.0,241355665015.0
2025-06-12,156031051481.0,60825163050.0,4444617283.0,4047701670.0,5890333314.0,984855337.0,422011026.0,57792684.0,630286375.0,2189091086.0,2879491203.0,413743694.0,574897419.0,325138975.0,,627813116.0,218337482.0,1456767127.0,242019092322.0
2025-06-13,156034350481.0,60741300007.0,4411675212.0,3981092721.0,5894220701.0,998997623.0,441384419.0,57792684.0,619029479.0,2189091086.0,2879813823.0,413743694.0,575000998.0,313921562.0,,627813115.0,218953310.0,1456136938.0,241854317853.0
2025-06-14,156311510783.0,61371511197.0,4376624666.0,3901065587.0,5894227485.0,967614865.0,440366617.0,57792684.0,616476942.0,2189091086.0,2876135153.0,405743694.0,575085806.0,311583604.0,,627813115.0,219061500.0,1457317004.0,242599021788.0
2025-06-15,156288710782.0,61319855243.0,4368891290.0,3928245207.0,5894100386.0,967614865.0,433950800.0,57792684.0,616476942.0,2189091086.0,2822457244.0,405743694.0,575183549.0,311583604.0,,620965564.0,219060340.0,1456652048.0,242476375328.0
2025-06-16,156262534400.0,61325008367.0,4362686211.0,3907708974.0,5894087523.0,967614865.0,425805121.0,57792684.0,616477006.0,2189091086.0,2876135153.0,405743694.0,558424340.0,311583604.0,,627813115.0,219045454.0,1456736451.0,242464288048.0
2025-06-17,156350343711.0,61197763903.0,4364612855.0,4029880648.0,5894134001.0,952585479.0,429488356.0,57792684.0,616166736.0,2189091086.0,2884280823.0,405743694.0,559870970.0,311309662.0,,627813115.0,219026561.0,1457059670.0,242546963954.0
2025-06-18,156397425951.0,61097319757.0,4549317239.0,4087116971.0,5894161172.0,950783457.0,428859899.0,57792684.0,614563282.0,2194088586.0,2879705223.0,405743694.0,559969888.0,309842935.0,,627813572.0,216479089.0,1457108253.0,242728091652.0
2025-06-19,156493925950.0,61211469006.0,4617213946.0,4099287126.0,5652218968.0,947319173.0,427707644.0,57792684.0,608991208.0,2199087586.0,2875017251.0,415743694.0,560246214.0,304737819.0,,627813572.0,223552189.0,1456562286.0,242778686316.0
2025-06-20,156674248726.0,61055394018.0,4485532051.0,4113285352.0,5597594554.0,947319173.0,417821039.0,57792684.0,613532373.0,2199087586.0,2875017251.0,415743694.0,562334176.0,301448305.0,,627813572.0,223360228.0,1457585013.0,242624909795.0
2025-06-21,156688688065.0,60823311681.0,4455718206.0,4114588701.0,5597044794.0,989495623.0,418118548.0,57792684.0,611183691.0,2204087586.0,2871311583.0,428743694.0,563678339.0,299302131.0,,627813572.0,227720946.0,1457334793.0,242435934637.0
2025-06-22,156600188057.0,60899502043.0,4456874362.0,4113061216.0,5597039752.0,989495623.0,418484144.0,57792684.0,610386698.0,2209087586.0,2871311583.0,428743694.0,563881589.0,298571591.0,,627813572.0,223659661.0,1457234102.0,242423127957.0
2025-06-23,156750556577.0,60860420365.0,4454274984.0,4071256432.0,5594337274.0,955685246.0,417723838.0,57792684.0,608447613.0,2209087586.0,2871311583.0,428743694.0,530501129.0,296794205.0,,627813572.0,238190439.0,1456736698.0,242429673919.0
2025-06-24,155908804295.0,61338513308.0,4370084709.0,4209156829.0,5594341566.0,929634029.0,389847758.0,57792684.0,606705835.0,2209087586.0,2867253732.0,428743694.0,506998353.0,295208122.0,,627813571.0,248576866.0,1456765877.0,242045328814.0
2025-06-25,157394434423.0,61601316068.0,4363789212.0,4247103451.0,5594064109.0,939057033.0,399917175.0,57792684.0,592847177.0,2199087586.0,2863574213.0,428743694.0,480844978.0,291606465.0,,627813571.0,234491364.0,1458746720.0,243775229923.0
2025-06-26,157917318269.0,61462201670.0,4335862971.0,3981964075.0,5345924145.0,950419340.0,410283697.0,57792684.0,599276364.0,2199087586.0,2863615556.0,428743694.0,482089486.0,289645566.0,,627813571.0,230729879.0,1460713153.0,243643481706.0
2025-06-27,158266828122.0,61379856179.0,4334515995.0,3981015749.0,5299761088.0,981378427.0,423601448.0,57792684.0,594436523.0,2204586586.0,2857938512.0,440743694.0,485163662.0,284983618.0,,627813571.0,225383200.0,1460280373.0,243906079431.0
2025-06-28,158303889518.0,61409457206.0,4328791041.0,4216992448.0,5299440175.0,967753808.0,439536472.0,57792684.0,592662367.0,2204586586.0,2853385634.0,455243694.0,485342048.0,283361802.0,,627813571.0,224286097.0,1460078317.0,244210413468.0
2025-06-29,158444090587.0,61409457206.0,4324523800.0,4247624724.0,5299548093.0,967753808.0,440667710.0,57792684.0,592341937.0,2204586586.0,2853385634.0,455243694.0,485456665.0,283068400.0,,627813571.0,224151886.0,1461828321.0,244379335306.0
2025-06-30,158520790585.0,61340894592.0,4293552852.0,4247804751.0,5299560564.0,967753808.0,432767417.0,57792684.0,592341937.0,2204586586.0,2853385634.0,455243694.0,485810220.0,283068400.0,,627813571.0,224263086.0,1461530438.0,244348960819.0
2025-07-01,158754090584.0,61233561658.0,4283719415.0,4431121718.0,5299523073.0,950362292.0,426963096.0,57792684.0,587143292.0,2206586696.0,2848847869.0,455243694.0,486072492.0,277658747.0,,627798615.0,224937059.0,1461242366.0,244612665350.0
